postcode,location,district,state,mukim,state_id,postcode1,postcode2,postcode3
02000,Taman Indera Indah,Kuala Perlis,PERLIS,,,,,
02000,Taman Kuala Perlis,Kuala Perlis,PERLIS,,,,,
02000,Taman Peladang Jaya,Kuala Perlis,PERLIS,,,,,
02000,Taman Semarak,Kuala Perlis,PERLIS,,,,,
02000,Taman Sentosa,Kuala Perlis,PERLIS,,,,,
02000,Taman Seri Bayu,Kuala Perlis,PERLIS,,,,,
02000,Taman Seri Semarak,Kuala Perlis,PERLIS,,,,,
02000,Taman Suria,Kuala Perlis,PERLIS,,,,,
02100,Aked Niaga,Padang Besar,PERLIS,,,,,
02100,Bukit Cabang,Padang Besar,PERLIS,,,,,
02100,Emas Kerajang,Padang Besar,PERLIS,,,,,
02100,Felcra Lubuk Sireh,Padang Besar,PERLIS,,,,,
02100,Felda Mata Ayer,Padang Besar,PERLIS,,,,,
02100,Felda Rimba Mas,Padang Besar,PERLIS,,,,,
02100,Gapura Square,Padang Besar,PERLIS,,,,,
02100,Gapura Squre,Padang Besar,PERLIS,,,,,
02100,Jalan Padang Besar (19 KM),Padang Besar,PERLIS,,,,,
02100,Kampung Alor Dalam (Bukit Chabang),Padang Besar,PERLIS,,,,,
02100,Kampung Asmara,Padang Besar,PERLIS,,,,,
02100,Kampung Baru Bukit Chabang,Padang Besar,PERLIS,,,,,
02100,Kampung Baru Jalan Sahabat,Padang Besar,PERLIS,,,,,
02100,Kampung Baru,Padang Besar,PERLIS,,,,,
02100,Kampung Bukit Chabang,Padang Besar,PERLIS,,,,,
02100,Kampung Chantek,Padang Besar,PERLIS,,,,,
02100,Kampung Guar Tinggi (Titi Tinggi),Padang Besar,PERLIS,,,,,
02100,Kampung Kok Mak,Padang Besar,PERLIS,,,,,
02100,Kampung Kolam,Padang Besar,PERLIS,,,,,
02100,Kampung Masjid,Padang Besar,PERLIS,,,,,
02100,Kampung Melayu,Padang Besar,PERLIS,,,,,
02100,Kampung Padang Mawa,Padang Besar,PERLIS,,,,,
02100,Kampung Petani,Padang Besar,PERLIS,,,,,
02100,Kampung Sahabat,Padang Besar,PERLIS,,,,,
02100,Kampung Sena,Padang Besar,PERLIS,,,,,
02100,Kampung Sungai Chuchuh,Padang Besar,PERLIS,,,,,
02100,Kampung Syed Abdan,Padang Besar,PERLIS,,,,,
02100,Kampung Tersusun (Batu 20),Padang Besar,PERLIS,,,,,
02100,Kampung Titi Tinggi Hilir,Padang Besar,PERLIS,,,,,
02100,Kampung Titi Tinggi Ulu,Padang Besar,PERLIS,,,,,
02100,Kampung Titi Tinggi,Padang Besar,PERLIS,,,,,
02100,Kampung Tok Wan Nik,Padang Besar,PERLIS,,,,,
02100,Kem Askar Rimba Mab,Padang Besar,PERLIS,,,,,
02100,Kem UPP,Padang Besar,PERLIS,,,,,
02100,Klinik Kesihatan Jalan Keretapi,Padang Besar,PERLIS,,,,,
02100,Kompleks Imigresen,Padang Besar,PERLIS,,,,,
02100,Kuarantin Haiwan,Padang Besar,PERLIS,,,,,
02100,Padang Besar,Padang Besar,PERLIS,,,,,
02100,Pejabat Felda Rimba Mas FRM,Padang Besar,PERLIS,,,,,
02100,Pejabat Kastam,Padang Besar,PERLIS,,,,,
02100,Pusat Serenti Bukit Cabang,Padang Besar,PERLIS,,,,,
02100,Sekolah Menengah Padang Besar,Padang Besar,PERLIS,,,,,
02100,Taman Bunga Cempaka,Padang Besar,PERLIS,,,,,
02100,Taman Bunga Cina,Padang Besar,PERLIS,,,,,
02100,Taman Kastam Baru,Padang Besar,PERLIS,,,,,
02100,Taman Kim 2,Padang Besar,PERLIS,,,,,
02100,Taman Kim,Padang Besar,PERLIS,,,,,
02100,Taman Perumahan Awam,Padang Besar,PERLIS,,,,,
02100,Taman Singgah Sana,Padang Besar,PERLIS,,,,,
02100,Taman Utara Jaya (Fasa 1 - 3),Padang Besar,PERLIS,,,,,
02200,Jalan Padang Besar (Batu 16),Kaki Bukit,PERLIS,,,,,
02200,Kaki Bukit,Kaki Bukit,PERLIS,,,,,
02200,Kampung Tassoh,Kaki Bukit,PERLIS,,,,,
02200,Kampung Wang Kelian,Kaki Bukit,PERLIS,,,,,
02200,Taman Singgahsana,Kaki Bukit,PERLIS,,,,,
02400,Beseri Dalam,Kangar,PERLIS,,,,,
02400,Beseri,Kangar,PERLIS,,,,,
02400,Bilal Uduh,Kangar,PERLIS,,,,,
02400,Bohor Madi,Kangar,PERLIS,,,,,
02400,Bukit Keteri,Kangar,PERLIS,,,,,
02400,Empangan Timah Tassoh JPS,Kangar,PERLIS,,,,,
02400,Guar Panji,Kangar,PERLIS,,,,,
02400,Institut Kemahiran Mara,Kangar,PERLIS,,,,,
02400,Jabatan Pertanian Bukit Temiang,Kangar,PERLIS,,,,,
02400,Jalan Asam Paya,Kangar,PERLIS,,,,,
02400,Jalan Beseri - Bukit Keteri,Kangar,PERLIS,,,,,
02400,Jalan Kaki Bukit (Batu 4 3/4 - 6 1/4),Kangar,PERLIS,,,,,
02400,Jalan Padang Melangit,Kangar,PERLIS,,,,,
02400,Jalan Santan (Batu 3 3/4 - 5),Kangar,PERLIS,,,,,
02400,JKR Bekalan Air Tassoh,Kangar,PERLIS,,,,,
02400,Kampung Alor Kangar,Kangar,PERLIS,,,,,
02400,Kampung Alor Tampang,Kangar,PERLIS,,,,,
02400,Kampung Balai Baru,Kangar,PERLIS,,,,,
02400,Kampung Baru Ngulang,Kangar,PERLIS,,,,,
02400,Kampung Baru Pangas,Kangar,PERLIS,,,,,
02400,Kampung Batu Bertangkup,Kangar,PERLIS,,,,,
02400,Kampung Batu Hampar (Beseri),Kangar,PERLIS,,,,,
02400,Kampung Behor Kulit Kerang,Kangar,PERLIS,,,,,
02400,Kampung Behor Madi,Kangar,PERLIS,,,,,
02400,Kampung Belat Batu Beseri,Kangar,PERLIS,,,,,
02400,Kampung Belukar Lengga,Kangar,PERLIS,,,,,
02400,Kampung Beseri Dalam,Kangar,PERLIS,,,,,
02400,Kampung Beseri Jaya,Kangar,PERLIS,,,,,
02400,Kampung Bilal Uduh,Kangar,PERLIS,,,,,
02400,Kampung Bohor Luar,Kangar,PERLIS,,,,,
02400,Kampung Bongkok,Kangar,PERLIS,,,,,
02400,Kampung Bukit Jernih,Kangar,PERLIS,,,,,
02400,Kampung Bukit Kedak,Kangar,PERLIS,,,,,
02400,Kampung Bukit Manek Barat,Kangar,PERLIS,,,,,
02400,Kampung Bukit Merah Hilir,Kangar,PERLIS,,,,,
02400,Kampung Bukit Merah Hulu,Kangar,PERLIS,,,,,
02400,Kampung Bukit Merah,Kangar,PERLIS,,,,,
02400,Kampung Bukit Temiang,Kangar,PERLIS,,,,,
02400,Kampung Chichak Terbelit,Kangar,PERLIS,,,,,
02400,Kampung Darat Selatan,Kangar,PERLIS,,,,,
02400,Kampung Darat,Kangar,PERLIS,,,,,
02400,Kampung Datuk Sheikh Ahmad,Kangar,PERLIS,,,,,
02400,Kampung Guar Jentek,Kangar,PERLIS,,,,,
02400,Kampung Guar Medan Gatal,Kangar,PERLIS,,,,,
02400,Kampung Guar Sanai,Kangar,PERLIS,,,,,
02400,Kampung Kelang Beseri,Kangar,PERLIS,,,,,
02400,Kampung Kepala Batas Dato Kayaman,Kangar,PERLIS,,,,,
02400,Kampung Kubang Jeliti,Kangar,PERLIS,,,,,
02400,Kampung Kubang Tiga,Kangar,PERLIS,,,,,
02400,Kampung Lembah Biak,Kangar,PERLIS,,,,,
02400,Kampung Lubok Batu,Kangar,PERLIS,,,,,
02400,Kampung Lubok Gajah,Kangar,PERLIS,,,,,
02400,Kampung Lubok Hitam Manis,Kangar,PERLIS,,,,,
02400,Kampung Lubuk Machang,Kangar,PERLIS,,,,,
02400,Kampung Masjid Beseri,Kangar,PERLIS,,,,,
02400,Kampung Mempelas,Kangar,PERLIS,,,,,
02400,Kampung Ngulang,Kangar,PERLIS,,,,,
02400,Kampung Padang Gelam,Kangar,PERLIS,,,,,
02400,Kampung Padang Jelutong,Kangar,PERLIS,,,,,
02400,Kampung Padang Lati,Kangar,PERLIS,,,,,
02400,Kampung Padang Malau,Kangar,PERLIS,,,,,
02400,Kampung Padang Melangit,Kangar,PERLIS,,,,,
02400,Kampung Paya Kelubi,Kangar,PERLIS,,,,,
02400,Kampung Paya Senduk,Kangar,PERLIS,,,,,
02400,Kampung Paya Ulu,Kangar,PERLIS,,,,,
02400,Kampung Paya,Kangar,PERLIS,,,,,
02400,Kampung Penghulu Jaafar,Kangar,PERLIS,,,,,
02400,Kampung Perawah,Kangar,PERLIS,,,,,
02400,Kampung Raja Conggah,Kangar,PERLIS,,,,,
02400,Kampung Semadong,Kangar,PERLIS,,,,,
02400,Kampung Semadung,Kangar,PERLIS,,,,,
02400,Kampung Sena Rendang,Kangar,PERLIS,,,,,
02400,Kampung Simpang 3 Kilang Gula,Kangar,PERLIS,,,,,
02400,Kampung Simpang 3 Panggas,Kangar,PERLIS,,,,,
02400,Kampung Songla,Kangar,PERLIS,,,,,
02400,Kampung Sungai Baru Serai,Kangar,PERLIS,,,,,
02400,Kampung Sungai Buloh,Kangar,PERLIS,,,,,
02400,Kampung Sungai Jerneh,Kangar,PERLIS,,,,,
02400,Kampung Sungai Paya,Kangar,PERLIS,,,,,
02400,Kampung Sungai Serai,Kangar,PERLIS,,,,,
02400,Kampung Tanjong,Kangar,PERLIS,,,,,
02400,Kampung Titi Tampang,Kangar,PERLIS,,,,,
02400,Kampung Tunjong Beseri,Kangar,PERLIS,,,,,
02400,Kampung Wang Pisang,Kangar,PERLIS,,,,,
02400,Kampung Wang Tangga,Kangar,PERLIS,,,,,
02400,Kampung Wang Tengku Lembu,Kangar,PERLIS,,,,,
02400,Kilang Gula,Kangar,PERLIS,,,,,
02400,Klinik Desa Batu 9,Kangar,PERLIS,,,,,
02400,Lembaga Pertubuhan Peladang,Kangar,PERLIS,,,,,
02400,Lembaga Tembakau Negara,Kangar,PERLIS,,,,,
02400,Lubuk Besar,Kangar,PERLIS,,,,,
02400,Maktab Rendah Sains Mara,Kangar,PERLIS,,,,,
02400,Padang Lati,Kangar,PERLIS,,,,,
02400,Paya Batu 5,Kangar,PERLIS,,,,,
02400,Paya Besar,Kangar,PERLIS,,,,,
02400,Paya Pauh Gembol,Kangar,PERLIS,,,,,
02400,Paya Senduk,Kangar,PERLIS,,,,,
02400,Paya Tengah,Kangar,PERLIS,,,,,
02400,Perumahan Kilang Gula,Kangar,PERLIS,,,,,
02400,Perumahan Perlis Plantation,Kangar,PERLIS,,,,,
02400,Pusat Haiwan Bukit Temiang,Kangar,PERLIS,,,,,
02400,RPA Batu 8,Kangar,PERLIS,,,,,
02400,RPA Bukit Keteri,Kangar,PERLIS,,,,,
02400,RPA Chuping,Kangar,PERLIS,,,,,
02400,Sekolah Menengah Semadung,Kangar,PERLIS,,,,,
02400,"Taman 20 (F1, 2)",Kangar,PERLIS,,,,,
02400,Taman Angsana,Kangar,PERLIS,,,,,
02400,Taman Bahagia,Kangar,PERLIS,,,,,
02400,Taman Beseri Indah,Kangar,PERLIS,,,,,
02400,Taman Beseri Jaya,Kangar,PERLIS,,,,,
02400,Taman Beseri Murni,Kangar,PERLIS,,,,,
02400,Taman Beseri Paya,Kangar,PERLIS,,,,,
02400,Taman Bunga Geti,Kangar,PERLIS,,,,,
02400,Taman Che Long,Kangar,PERLIS,,,,,
02400,Taman Dua Puluh,Kangar,PERLIS,,,,,
02400,Taman Geti,Kangar,PERLIS,,,,,
02400,Taman Has Melati,Kangar,PERLIS,,,,,
02400,Taman Haz Melati,Kangar,PERLIS,,,,,
02400,Taman Mas (Beseri),Kangar,PERLIS,,,,,
02400,Taman Melati Indah (Beseri),Kangar,PERLIS,,,,,
02400,Taman Permai,Kangar,PERLIS,,,,,
02400,Taman Sempurna Jaya,Kangar,PERLIS,,,,,
02450,Bukit Keteri,Kangar,PERLIS,,,,,
02450,Guar Panji,Kangar,PERLIS,,,,,
02450,Kampung Belukar Lengga,Kangar,PERLIS,,,,,
02450,Kampung Bukit Jernih,Kangar,PERLIS,,,,,
02450,Kampung Kepala Batas Dato Kaya,Kangar,PERLIS,,,,,
02450,Kampung Kubang Tiga,Kangar,PERLIS,,,,,
02450,Kampung Masjid (Beseri),Kangar,PERLIS,,,,,
02450,Kampung Padang Gelam,Kangar,PERLIS,,,,,
02450,Kampung Padang Jelutong,Kangar,PERLIS,,,,,
02450,Kampung Paya Kelubi,Kangar,PERLIS,,,,,
02450,Kampung Perawah,Kangar,PERLIS,,,,,
02450,Kampung Songla,Kangar,PERLIS,,,,,
02450,Kampung Sungai Buloh,Kangar,PERLIS,,,,,
02450,Taman Tunjung,Kangar,PERLIS,,,,,
02500,Balai Polis Mata Air,Kangar,PERLIS,,,,,
02500,Bukit Chuping,Kangar,PERLIS,,,,,
02500,Felda Chuping,Kangar,PERLIS,,,,,
02500,Hutan Lembah,Kangar,PERLIS,,,,,
02500,Jalan Mata Ayer (1.6 - 6 KM),Kangar,PERLIS,,,,,
02500,Kampung Balik Bukit Selatan,Kangar,PERLIS,,,,,
02500,Kampung Balik Bukit,Kangar,PERLIS,,,,,
02500,Kampung Balik Guar,Kangar,PERLIS,,,,,
02500,Kampung Banggol Sena,Kangar,PERLIS,,,,,
02500,Kampung Bawah Bukit,Kangar,PERLIS,,,,,
02500,Kampung Belukar (Mata Ayer),Kangar,PERLIS,,,,,
02500,Kampung Bukit Chuping,Kangar,PERLIS,,,,,
02500,Kampung Changkat Lada,Kangar,PERLIS,,,,,
02500,Kampung Che Gu Ali,Kangar,PERLIS,,,,,
02500,Kampung Chelong,Kangar,PERLIS,,,,,
02500,Kampung Chuping,Kangar,PERLIS,,,,,
02500,Kampung Gial Tengah,Kangar,PERLIS,,,,,
02500,Kampung Gial,Kangar,PERLIS,,,,,
02500,Kampung Guar Halban,Kangar,PERLIS,,,,,
02500,Kampung Guar Musang,Kangar,PERLIS,,,,,
02500,Kampung Guar Nangka,Kangar,PERLIS,,,,,
02500,Kampung Hutan Lembah,Kangar,PERLIS,,,,,
02500,Kampung Hutan Temin,Kangar,PERLIS,,,,,
02500,Kampung Kerisik Hilir,Kangar,PERLIS,,,,,
02500,Kampung Kersek (Kangar),Kangar,PERLIS,,,,,
02500,Kampung Kersek (Mata Ayer),Kangar,PERLIS,,,,,
02500,Kampung Kubang Peron,Kangar,PERLIS,,,,,
02500,Kampung Oran,Kangar,PERLIS,,,,,
02500,Kampung Padang Nyu,Kangar,PERLIS,,,,,
02500,Kampung Panggas Besar,Kangar,PERLIS,,,,,
02500,Kampung Panggas Kechil,Kangar,PERLIS,,,,,
02500,Kampung Panggas,Kangar,PERLIS,,,,,
02500,Kampung Paya Burma,Kangar,PERLIS,,,,,
02500,Kampung Perik,Kangar,PERLIS,,,,,
02500,Kampung Pokok Petai,Kangar,PERLIS,,,,,
02500,Kampung Pokok Sena,Kangar,PERLIS,,,,,
02500,Kampung Saikla,Kangar,PERLIS,,,,,
02500,Kampung Simpang Geti,Kangar,PERLIS,,,,,
02500,Kampung Sungai Mati,Kangar,PERLIS,,,,,
02500,Kok Klang,Kangar,PERLIS,,,,,
02500,Lubuk Besar,Kangar,PERLIS,,,,,
02500,Mata Ayer,Kangar,PERLIS,,,,,
02500,Pejabat Felda,Kangar,PERLIS,,,,,
02500,Pekan Gate Mata Air,Kangar,PERLIS,,,,,
02500,Pusat Giat Mara,Kangar,PERLIS,,,,,
02500,Sekolah Jenis Kebangsaan Cina (Kong Aik),Kangar,PERLIS,,,,,
02500,Stesen Meteriologi,Kangar,PERLIS,,,,,
02500,Taman Haji Ali (RPA),Kangar,PERLIS,,,,,
02500,Taman Mata Air 2 (RPA),Kangar,PERLIS,,,,,
02500,Taman Mata Air 3 (RPA),Kangar,PERLIS,,,,,
02500,Taman Padang Nyu,Kangar,PERLIS,,,,,
02500,Taman Permata,Kangar,PERLIS,,,,,
02500,Taman Ria,Kangar,PERLIS,,,,,
02500,Taman Selasih,Kangar,PERLIS,,,,,
02500,Taman Sri Idaman,Kangar,PERLIS,,,,,
02600,Arau,Arau,PERLIS,,,,,
02600,Guar Sanji,Arau,PERLIS,,,,,
02600,Kampung Alor Merah,Arau,PERLIS,,,,,
02600,Kampung Bakong (Arau),Arau,PERLIS,,,,,
02600,Kampung Banat,Arau,PERLIS,,,,,
02600,Kampung Batas Liku,Arau,PERLIS,,,,,
02600,Kampung Belat Batu,Arau,PERLIS,,,,,
02600,Kampung Belat Raja,Arau,PERLIS,,,,,
02600,Kampung Belukar,Arau,PERLIS,,,,,
02600,Kampung Bohor Mengkung,Arau,PERLIS,,,,,
02600,Kampung Bohor Mentalun,Arau,PERLIS,,,,,
02600,Kampung Changkat Jawi,Arau,PERLIS,,,,,
02600,Kampung Changkat Kabu,Arau,PERLIS,,,,,
02600,Kampung Chermai,Arau,PERLIS,,,,,
02600,Kampung Guar Gajah,Arau,PERLIS,,,,,
02600,Kampung Guring,Arau,PERLIS,,,,,
02600,Kampung Hutan Kandis,Arau,PERLIS,,,,,
02600,Kampung Jelempok,Arau,PERLIS,,,,,
02600,Kampung Katong,Arau,PERLIS,,,,,
02600,Kampung Kuala Tunggang,Arau,PERLIS,,,,,
02600,Kampung Kubang Mat Tanggok,Arau,PERLIS,,,,,
02600,Kampung Kubang Siput,Arau,PERLIS,,,,,
02600,Kampung Padang Biak,Arau,PERLIS,,,,,
02600,Kampung Padang Siding,Arau,PERLIS,,,,,
02600,Kampung Padang Telela,Arau,PERLIS,,,,,
02600,Kampung Paloh,Arau,PERLIS,,,,,
02600,Kampung Pauh,Arau,PERLIS,,,,,
02600,Kampung Pida 3 Lama,Arau,PERLIS,,,,,
02600,Kampung Pulau Pichai,Arau,PERLIS,,,,,
02600,Kampung Sena,Arau,PERLIS,,,,,
02600,Kampung Stesen,Arau,PERLIS,,,,,
02600,Kampung Tambun Tulang,Arau,PERLIS,,,,,
02600,Kampung Telaga Haji Latif,Arau,PERLIS,,,,,
02600,Kampung Telok,Arau,PERLIS,,,,,
02600,Kampung Titi Besi,Arau,PERLIS,,,,,
02600,Kampung Ulu Pauh,Arau,PERLIS,,,,,
02600,Pauh,Arau,PERLIS,,,,,
02600,Rani Estate,Arau,PERLIS,,,,,
02600,Taman Desa Pauh,Arau,PERLIS,,,,,
02600,Taman Pauh Indah,Arau,PERLIS,,,,,
02600,Taman Seri Idaman,Arau,PERLIS,,,,,
02600,Taman Seri Wangi,Arau,PERLIS,,,,,
02600,Taman Sri Pauh,Arau,PERLIS,,,,,
02600,Taman Utara Guar Sanji,Arau,PERLIS,,,,,
02600,UiTM Arau,Arau,PERLIS,,,,,
02607,Peti Surat,Arau,PERLIS,,,,,
02609,Beg Berkunci,Arau,PERLIS,,,,,
02700,Bohor Mali,Simpang Ampat,PERLIS,,,,,
02700,Kampung Banir Tembus,Simpang Ampat,PERLIS,,,,,
02700,Kampung Batas Lentang,Simpang Ampat,PERLIS,,,,,
02700,Kampung Bendang Baru,Simpang Ampat,PERLIS,,,,,
02700,Kampung Berjaya,Simpang Ampat,PERLIS,,,,,
02700,Kampung Bohor Lalang,Simpang Ampat,PERLIS,,,,,
02700,Kampung Bonggor Kudong,Simpang Ampat,PERLIS,,,,,
02700,Kampung Bunga Mas,Simpang Ampat,PERLIS,,,,,
02700,Kampung Chantek Bangun,Simpang Ampat,PERLIS,,,,,
02700,Kampung Che Ok,Simpang Ampat,PERLIS,,,,,
02700,Kampung Chemumar,Simpang Ampat,PERLIS,,,,,
02700,Kampung Jawi Endol,Simpang Ampat,PERLIS,,,,,
02700,Kampung Kenangan,Simpang Ampat,PERLIS,,,,,
02700,Kampung Lat Seribu,Simpang Ampat,PERLIS,,,,,
02700,Kampung Long Boh,Simpang Ampat,PERLIS,,,,,
02700,Kampung Matang Kersek,Simpang Ampat,PERLIS,,,,,
02700,Kampung Melintang,Simpang Ampat,PERLIS,,,,,
02700,Kampung Mua,Simpang Ampat,PERLIS,,,,,
02700,Kampung Padang Benta,Simpang Ampat,PERLIS,,,,,
02700,Kampung Padang Petani,Simpang Ampat,PERLIS,,,,,
02700,Kampung Pauh Tiga Beradek,Simpang Ampat,PERLIS,,,,,
02700,Kampung Permatang Bongor,Simpang Ampat,PERLIS,,,,,
02700,Kampung Permatang Limau Manis,Simpang Ampat,PERLIS,,,,,
02700,Kampung Permatang Pauh,Simpang Ampat,PERLIS,,,,,
02700,Kampung Pulau,Simpang Ampat,PERLIS,,,,,
02700,Kampung Sematang Serdang,Simpang Ampat,PERLIS,,,,,
02700,Kampung Serdang,Simpang Ampat,PERLIS,,,,,
02700,Kampung Sungai Baru,Simpang Ampat,PERLIS,,,,,
02700,Kampung Sungai Belati,Simpang Ampat,PERLIS,,,,,
02700,Kampung Sungai Bugis,Simpang Ampat,PERLIS,,,,,
02700,Kampung Sungai Padang,Simpang Ampat,PERLIS,,,,,
02700,Kampung Tebuk,Simpang Ampat,PERLIS,,,,,
02700,Kampung Titi Beratap,Simpang Ampat,PERLIS,,,,,
02700,Kampung Tok Pulau,Simpang Ampat,PERLIS,,,,,
02700,Simpang Ampat,Simpang Ampat,PERLIS,,,,,
02700,Taman Cendera Wasih,Simpang Ampat,PERLIS,,,,,
02700,Taman Pelangi,Simpang Ampat,PERLIS,,,,,
02707,Peti Surat,Simpang Ampat,PERLIS,,,,,
02709,Beg Berkunci,Simpang Ampat,PERLIS,,,,,
02800,Kampung Kepala Batas Pauh,Simpang Ampat,PERLIS,,,,,
02800,Kampung Kerbau Belaga,Simpang Ampat,PERLIS,,,,,
02800,Kampung Matang Keriang,Simpang Ampat,PERLIS,,,,,
02800,Kampung Padang Gelam,Simpang Ampat,PERLIS,,,,,
02800,Kampung Padang Keria,Simpang Ampat,PERLIS,,,,,
02800,Kampung Permatang Pelangu,Simpang Ampat,PERLIS,,,,,
02800,Kampung Rama,Simpang Ampat,PERLIS,,,,,
02800,Kampung Simpang Sanglang,Simpang Ampat,PERLIS,,,,,
02800,Kampung Tanah Timbul,Simpang Ampat,PERLIS,,,,,
05000,Jalan Istana Lama,Alor Setar,KEDAH,,,,,
05000,Jalan Kampung Baru,Alor Setar,KEDAH,,,,,
05000,Jalan Kanchut,Alor Setar,KEDAH,,,,,
05000,Jalan Kolam Air,Alor Setar,KEDAH,,,,,
05000,Jalan Kolam,Alor Setar,KEDAH,,,,,
05000,Jalan Kota,Alor Setar,KEDAH,,,,,
05000,Jalan Limbong Kapal,Alor Setar,KEDAH,,,,,
05000,Jalan Mahdali,Alor Setar,KEDAH,,,,,
05000,Jalan Mahsuri,Alor Setar,KEDAH,,,,,
05000,Jalan Malinja,Alor Setar,KEDAH,,,,,
05000,Jalan Market Cina,Alor Setar,KEDAH,,,,,
05000,Jalan Nagor,Alor Setar,KEDAH,,,,,
05000,Jalan Pekan China,Alor Setar,KEDAH,,,,,
05000,Jalan Pekan Melayu,Alor Setar,KEDAH,,,,,
05000,Jalan Pengkalan Kapal,Alor Setar,KEDAH,,,,,
05000,Jalan Penjara Lama,Alor Setar,KEDAH,,,,,
05000,Jalan Setia Jaya,Alor Setar,KEDAH,,,,,
05000,Jalan Stesyen,Alor Setar,KEDAH,,,,,
05000,Jalan Tunku Ibrahim,Alor Setar,KEDAH,,,,,
05000,Kompleks Jalan Raja,Alor Setar,KEDAH,,,,,
05000,Kuala Sanglang (Perlis),Alor Setar,KEDAH,,,,,
05000,Lorong Merah,Alor Setar,KEDAH,,,,,
05000,Lorong Padi,Alor Setar,KEDAH,,,,,
05000,Lorong Puteh,Alor Setar,KEDAH,,,,,
05000,Lorong Puyoh,Alor Setar,KEDAH,,,,,
05000,Lorong Setar,Alor Setar,KEDAH,,,,,
05000,Lorong Tangki,Alor Setar,KEDAH,,,,,
05000,Lorong Thean Kee,Alor Setar,KEDAH,,,,,
05000,Lorong Timur,Alor Setar,KEDAH,,,,,
05000,Menara MPKS,Alor Setar,KEDAH,,,,,
05000,Pekan Cina,Alor Setar,KEDAH,,,,,
05000,Pekan Melayu,Alor Setar,KEDAH,,,,,
05000,Pengkalan Kapal,Alor Setar,KEDAH,,,,,
05000,Wisma Darulaman,Alor Setar,KEDAH,,,,,
05000,Wisma Persekutuan,Alor Setar,KEDAH,,,,,
05000,Wisma PKNK,Alor Setar,KEDAH,,,,,
05050,Jalan Ampang Jajar,Alor Setar,KEDAH,,,,,
05050,Jalan Bunga Raya Hujung,Alor Setar,KEDAH,,,,,
05050,Jalan Bunga Raya,Alor Setar,KEDAH,,,,,
05050,Jalan Cahaya,Alor Setar,KEDAH,,,,,
05050,Jalan Inai,Alor Setar,KEDAH,,,,,
05050,Jalan Kilang Tebu,Alor Setar,KEDAH,,,,,
05050,Jalan Kota Tanah,Alor Setar,KEDAH,,,,,
05050,Jalan Pegawai,Alor Setar,KEDAH,,,,,
05050,Jalan Sultan Badlishah,Alor Setar,KEDAH,,,,,
05050,Jalan Teratai Jingga,Alor Setar,KEDAH,,,,,
05050,Kampung Benggali,Alor Setar,KEDAH,,,,,
05050,Kampung Dahlia,Alor Setar,KEDAH,,,,,
05050,Kampung Kastam,Alor Setar,KEDAH,,,,,
05050,Kampung Kilang Tebu,Alor Setar,KEDAH,,,,,
05050,Kampung Padang,Alor Setar,KEDAH,,,,,
05050,Kampung Peremba,Alor Setar,KEDAH,,,,,
05050,Kampung Piew,Alor Setar,KEDAH,,,,,
05050,Kampung Seberang Perak,Alor Setar,KEDAH,,,,,
05050,Komplek Perniagaan Sultan A.Hamid,Alor Setar,KEDAH,,,,,
05050,Lorong Air Puteh,Alor Setar,KEDAH,,,,,
05050,Lorong Bertam,Alor Setar,KEDAH,,,,,
05050,Lorong Bidara,Alor Setar,KEDAH,,,,,
05050,Lorong Chempaka,Alor Setar,KEDAH,,,,,
05050,Lorong Dahlia,Alor Setar,KEDAH,,,,,
05050,Lorong Hilir,Alor Setar,KEDAH,,,,,
05050,Lorong Kemuning,Alor Setar,KEDAH,,,,,
05050,Lorong Kenanga,Alor Setar,KEDAH,,,,,
05050,Lorong Melati,Alor Setar,KEDAH,,,,,
05050,Lorong Melor,Alor Setar,KEDAH,,,,,
05050,Lorong Nipah,Alor Setar,KEDAH,,,,,
05050,Lorong Nyior Setali,Alor Setar,KEDAH,,,,,
05050,Lorong Padang,Alor Setar,KEDAH,,,,,
05050,Lorong Peremba,Alor Setar,KEDAH,,,,,
05050,Lorong Peteri,Alor Setar,KEDAH,,,,,
05050,Lorong Rose,Alor Setar,KEDAH,,,,,
05050,Lorong Tongkang Yard,Alor Setar,KEDAH,,,,,
05050,Seberang Perak,Alor Setar,KEDAH,,,,,
05050,Taman Abdul Aziz,Alor Setar,KEDAH,,,,,
05050,Taman Air Puteh,Alor Setar,KEDAH,,,,,
05050,Taman Anggerik,Alor Setar,KEDAH,,,,,
05050,Taman Bahagia,Alor Setar,KEDAH,,,,,
05050,Taman Berjaya,Alor Setar,KEDAH,,,,,
05050,Taman Bunga Raya,Alor Setar,KEDAH,,,,,
05050,Taman Cemara,Alor Setar,KEDAH,,,,,
05050,Taman Datin Nurulkiah,Alor Setar,KEDAH,,,,,
05050,Taman Desa,Alor Setar,KEDAH,,,,,
05050,Taman Hartamas,Alor Setar,KEDAH,,,,,
05050,Taman Hujung Bunga Raya,Alor Setar,KEDAH,,,,,
05050,Taman Inai,Alor Setar,KEDAH,,,,,
05050,Taman Komuda,Alor Setar,KEDAH,,,,,
05050,Taman Lam Fong,Alor Setar,KEDAH,,,,,
05050,Taman Malik,Alor Setar,KEDAH,,,,,
05050,Taman Nurul Kiah,Alor Setar,KEDAH,,,,,
05050,Taman Nyior Setali,Alor Setar,KEDAH,,,,,
05050,Taman Purnama (1 & 2),Alor Setar,KEDAH,,,,,
05050,Taman Ria,Alor Setar,KEDAH,,,,,
