postcode,location,district,state,mukim
02100,Kompleks Imigresen,PADANG BESAR,PERLIS,
02100,Kuarantin Haiwan,PADANG BESAR,PERLIS,
02100,Padang Besar,PADANG BESAR,PERLIS,
02100,Pejabat Felda Rimba Mas FRM,PADANG BESAR,PERLIS,
02100,Pejabat Kastam,PADANG BESAR,PERLIS,
02100,Pusat Serenti Bukit Cabang,PADANG BESAR,PERLIS,
02100,Sekolah Menengah Padang Besar,PADANG BESAR,PERLIS,
02100,Taman Bunga Cempaka,PADANG BESAR,PERLIS,
02100,Taman Bunga Cina,PADANG BESAR,PERLIS,
02100,Taman Kastam Baru,PADANG BESAR,PERLIS,
02100,Taman Kim 2,PADANG BESAR,PERLIS,
02100,Taman Kim,PADANG BESAR,PERLIS,
02100,Taman Perumahan Awam,PADANG BESAR,PERLIS,
02100,Taman Singgah Sana,PADANG BESAR,PERLIS,
02100,Taman Utara Jaya (Fasa 1 - 3),PADANG BESAR,PERLIS,
02200,Jalan Padang Besar (Batu 16),KAKI BUKIT,PERLIS,
02200,Kaki Bukit,KAKI BUKIT,PERLIS,
02200,Kampung Tassoh,KAKI BUKIT,PERLIS,
02200,Kampung Wang Kelian,KAKI BUKIT,PERLIS,
02200,Taman Singgahsana,KAKI BUKIT,PERLIS,
02400,Beseri Dalam,KANGAR,PERLIS,
02400,Beseri,KANGAR,PERLIS,
02400,Bilal Uduh,KANGAR,PERLIS,
02400,Bohor Madi,KANGAR,PERLIS,
02400,Bukit Keteri,KANGAR,PERLIS,
02400,Empangan Timah Tassoh JPS,KANGAR,PERLIS,
02400,Guar Panji,KANGAR,PERLIS,
02400,Institut Kemahiran Mara,KANGAR,PERLIS,
02400,Jabatan Pertanian Bukit Temiang,KANGAR,PERLIS,
02400,Jalan Asam Paya,KANGAR,PERLIS,
02400,Jalan Beseri - Bukit Keteri,KANGAR,PERLIS,
02400,Jalan Kaki Bukit (Batu 4 3/4 - 6 1/4),KANGAR,PERLIS,
02400,Jalan Padang Melangit,KANGAR,PERLIS,
02400,Jalan Santan (Batu 3 3/4 - 5),KANGAR,PERLIS,
02400,JKR Bekalan Air Tassoh,KANGAR,PERLIS,
02400,Kampung Alor Kangar,KANGAR,PERLIS,
02400,Kampung Alor Tampang,KANGAR,PERLIS,
02400,Kampung Balai Baru,KANGAR,PERLIS,
02400,Kampung Baru Ngulang,KANGAR,PERLIS,
02400,Kampung Baru Pangas,KANGAR,PERLIS,
02400,Kampung Batu Bertangkup,KANGAR,PERLIS,
02400,Kampung Batu Hampar (Beseri),KANGAR,PERLIS,
02400,Kampung Behor Kulit Kerang,KANGAR,PERLIS,
02400,Kampung Behor Madi,KANGAR,PERLIS,
02400,Kampung Belat Batu Beseri,KANGAR,PERLIS,
02400,Kampung Belukar Lengga,KANGAR,PERLIS,
02400,Kampung Beseri Dalam,KANGAR,PERLIS,
02400,Kampung Beseri Jaya,KANGAR,PERLIS,
02400,Kampung Bilal Uduh,KANGAR,PERLIS,
02400,Kampung Bohor Luar,KANGAR,PERLIS,
02400,Kampung Bongkok,KANGAR,PERLIS,
02400,Kampung Bukit Jernih,KANGAR,PERLIS,
02400,Kampung Bukit Kedak,KANGAR,PERLIS,
02400,Kampung Bukit Manek Barat,KANGAR,PERLIS,
02400,Kampung Bukit Merah Hilir,KANGAR,PERLIS,
02400,Kampung Bukit Merah Hulu,KANGAR,PERLIS,
02400,Kampung Bukit Merah,KANGAR,PERLIS,
02400,Kampung Bukit Temiang,KANGAR,PERLIS,
02400,Kampung Chichak Terbelit,KANGAR,PERLIS,
02400,Kampung Darat Selatan,KANGAR,PERLIS,
02400,Kampung Darat,KANGAR,PERLIS,
02400,Kampung Datuk Sheikh Ahmad,KANGAR,PERLIS,
02400,Kampung Guar Jentek,KANGAR,PERLIS,
02400,Kampung Guar Medan Gatal,KANGAR,PERLIS,
02400,Kampung Guar Sanai,KANGAR,PERLIS,
02400,Kampung Kelang Beseri,KANGAR,PERLIS,
02400,Kampung Kepala Batas Dato Kayaman,KANGAR,PERLIS,
02400,Kampung Kubang Jeliti,KANGAR,PERLIS,
02400,Kampung Kubang Tiga,KANGAR,PERLIS,
02400,Kampung Lembah Biak,KANGAR,PERLIS,
02400,Kampung Lubok Batu,KANGAR,PERLIS,
02400,Kampung Lubok Gajah,KANGAR,PERLIS,
02400,Kampung Lubok Hitam Manis,KANGAR,PERLIS,
02400,Kampung Lubuk Machang,KANGAR,PERLIS,
02400,Kampung Masjid Beseri,KANGAR,PERLIS,
02400,Kampung Mempelas,KANGAR,PERLIS,
02400,Kampung Ngulang,KANGAR,PERLIS,
02400,Kampung Padang Gelam,KANGAR,PERLIS,
02400,Kampung Padang Jelutong,KANGAR,PERLIS,
02400,Kampung Padang Lati,KANGAR,PERLIS,
02400,Kampung Padang Malau,KANGAR,PERLIS,
02400,Kampung Padang Melangit,KANGAR,PERLIS,
02400,Kampung Paya Kelubi,KANGAR,PERLIS,
02400,Kampung Paya Senduk,KANGAR,PERLIS,
02400,Kampung Paya Ulu,KANGAR,PERLIS,
02400,Kampung Paya,KANGAR,PERLIS,
02400,Kampung Penghulu Jaafar,KANGAR,PERLIS,
02400,Kampung Perawah,KANGAR,PERLIS,
02400,Kampung Raja Conggah,KANGAR,PERLIS,
02400,Kampung Semadong,KANGAR,PERLIS,
02400,Kampung Semadung,KANGAR,PERLIS,
02400,Kampung Sena Rendang,KANGAR,PERLIS,
02400,Kampung Simpang 3 Kilang Gula,KANGAR,PERLIS,
02400,Kampung Simpang 3 Panggas,KANGAR,PERLIS,
02400,Kampung Songla,KANGAR,PERLIS,
02400,Kampung Sungai Baru Serai,KANGAR,PERLIS,
02400,Kampung Sungai Buloh,KANGAR,PERLIS,
02400,Kampung Sungai Jerneh,KANGAR,PERLIS,
02400,Kampung Sungai Paya,KANGAR,PERLIS,
02400,Kampung Sungai Serai,KANGAR,PERLIS,
02400,Kampung Tanjong,KANGAR,PERLIS,
02400,Kampung Titi Tampang,KANGAR,PERLIS,
02400,Kampung Tunjong Beseri,KANGAR,PERLIS,
02400,Kampung Wang Pisang,KANGAR,PERLIS,
02400,Kampung Wang Tangga,KANGAR,PERLIS,
02400,Kampung Wang Tengku Lembu,KANGAR,PERLIS,
02400,Kilang Gula,KANGAR,PERLIS,
02400,Klinik Desa Batu 9,KANGAR,PERLIS,
02400,Lembaga Pertubuhan Peladang,KANGAR,PERLIS,
02400,Lembaga Tembakau Negara,KANGAR,PERLIS,
02400,Lubuk Besar,KANGAR,PERLIS,
02400,Maktab Rendah Sains Mara,KANGAR,PERLIS,
02400,Padang Lati,KANGAR,PERLIS,
02400,Paya Batu 5,KANGAR,PERLIS,
02400,Paya Besar,KANGAR,PERLIS,
02400,Paya Pauh Gembol,KANGAR,PERLIS,
02400,Paya Senduk,KANGAR,PERLIS,
02400,Paya Tengah,KANGAR,PERLIS,
02400,Perumahan Kilang Gula,KANGAR,PERLIS,
02400,Perumahan Perlis Plantation,KANGAR,PERLIS,
02400,Pusat Haiwan Bukit Temiang,KANGAR,PERLIS,
02400,RPA Batu 8,KANGAR,PERLIS,
02400,RPA Bukit Keteri,KANGAR,PERLIS,
02400,RPA Chuping,KANGAR,PERLIS,
02400,Sekolah Menengah Semadung,KANGAR,PERLIS,
02400,"Taman 20 (F1, 2)",KANGAR,PERLIS,
02400,Taman Angsana,KANGAR,PERLIS,
02400,Taman Bahagia,KANGAR,PERLIS,
02400,Taman Beseri Indah,KANGAR,PERLIS,
02400,Taman Beseri Jaya,KANGAR,PERLIS,
02400,Taman Beseri Murni,KANGAR,PERLIS,
02400,Taman Beseri Paya,KANGAR,PERLIS,
02400,Taman Bunga Geti,KANGAR,PERLIS,
02400,Taman Che Long,KANGAR,PERLIS,
02400,Taman Dua Puluh,KANGAR,PERLIS,
02400,Taman Geti,KANGAR,PERLIS,
02400,Taman Has Melati,KANGAR,PERLIS,
02400,Taman Haz Melati,KANGAR,PERLIS,
02400,Taman Mas (Beseri),KANGAR,PERLIS,
02400,Taman Melati Indah (Beseri),KANGAR,PERLIS,
02400,Taman Permai,KANGAR,PERLIS,
02400,Taman Sempurna Jaya,KANGAR,PERLIS,
02450,Bukit Keteri,KANGAR,PERLIS,
02450,Guar Panji,KANGAR,PERLIS,
02450,Kampung Belukar Lengga,KANGAR,PERLIS,
02450,Kampung Bukit Jernih,KANGAR,PERLIS,
02450,Kampung Kepala Batas Dato Kaya,KANGAR,PERLIS,
02450,Kampung Kubang Tiga,KANGAR,PERLIS,
02450,Kampung Masjid (Beseri),KANGAR,PERLIS,
02450,Kampung Padang Gelam,KANGAR,PERLIS,
02450,Kampung Padang Jelutong,KANGAR,PERLIS,
02450,Kampung Paya Kelubi,KANGAR,PERLIS,
02450,Kampung Perawah,KANGAR,PERLIS,
02450,Kampung Songla,KANGAR,PERLIS,
02450,Kampung Sungai Buloh,KANGAR,PERLIS,
02450,Taman Tunjung,KANGAR,PERLIS,
02500,Balai Polis Mata Air,KANGAR,PERLIS,
02500,Bukit Chuping,KANGAR,PERLIS,
02500,Felda Chuping,KANGAR,PERLIS,
02500,Hutan Lembah,KANGAR,PERLIS,
02500,Jalan Mata Ayer (1.6 - 6 KM),KANGAR,PERLIS,
02500,Kampung Balik Bukit Selatan,KANGAR,PERLIS,
02500,Kampung Balik Bukit,KANGAR,PERLIS,
02500,Kampung Balik Guar,KANGAR,PERLIS,
02500,Kampung Banggol Sena,KANGAR,PERLIS,
02500,Kampung Bawah Bukit,KANGAR,PERLIS,
02500,Kampung Belukar (Mata Ayer),KANGAR,PERLIS,
02500,Kampung Bukit Chuping,KANGAR,PERLIS,
02500,Kampung Changkat Lada,KANGAR,PERLIS,
02500,Kampung Che Gu Ali,KANGAR,PERLIS,
02500,Kampung Chelong,KANGAR,PERLIS,
02500,Kampung Chuping,KANGAR,PERLIS,
02500,Kampung Gial Tengah,KANGAR,PERLIS,
02500,Kampung Gial,KANGAR,PERLIS,
02500,Kampung Guar Halban,KANGAR,PERLIS,
02500,Kampung Guar Musang,KANGAR,PERLIS,
02500,Kampung Guar Nangka,KANGAR,PERLIS,
02500,Kampung Hutan Lembah,KANGAR,PERLIS,
02500,Kampung Hutan Temin,KANGAR,PERLIS,
02500,Kampung Kerisik Hilir,KANGAR,PERLIS,
02500,Kampung Kersek (Kangar),KANGAR,PERLIS,
02500,Kampung Kersek (Mata Ayer),KANGAR,PERLIS,
02500,Kampung Kubang Peron,KANGAR,PERLIS,
02500,Kampung Oran,KANGAR,PERLIS,
02500,Kampung Padang Nyu,KANGAR,PERLIS,
02500,Kampung Panggas Besar,KANGAR,PERLIS,
02500,Kampung Panggas Kechil,KANGAR,PERLIS,
02500,Kampung Panggas,KANGAR,PERLIS,
02500,Kampung Paya Burma,KANGAR,PERLIS,
02500,Kampung Perik,KANGAR,PERLIS,
02500,Kampung Pokok Petai,KANGAR,PERLIS,
02500,Kampung Pokok Sena,KANGAR,PERLIS,
02500,Kampung Saikla,KANGAR,PERLIS,
02500,Kampung Simpang Geti,KANGAR,PERLIS,
02500,Kampung Sungai Mati,KANGAR,PERLIS,
02500,Kok Klang,KANGAR,PERLIS,
02500,Lubuk Besar,KANGAR,PERLIS,
02500,Mata Ayer,KANGAR,PERLIS,
02500,Pejabat Felda,KANGAR,PERLIS,
02500,Pekan Gate Mata Air,KANGAR,PERLIS,
02500,Pusat Giat Mara,KANGAR,PERLIS,
02500,Sekolah Jenis Kebangsaan Cina (Kong Aik),KANGAR,PERLIS,
02500,Stesen Meteriologi,KANGAR,PERLIS,
02500,Taman Haji Ali (RPA),KANGAR,PERLIS,
02500,Taman Mata Air 2 (RPA),KANGAR,PERLIS,
02500,Taman Mata Air 3 (RPA),KANGAR,PERLIS,
02500,Taman Padang Nyu,KANGAR,PERLIS,
02500,Taman Permata,KANGAR,PERLIS,
02500,Taman Ria,KANGAR,PERLIS,
02500,Taman Selasih,KANGAR,PERLIS,
02500,Taman Sri Idaman,KANGAR,PERLIS,
02600,Arau,ARAU,PERLIS,
02600,Guar Sanji,ARAU,PERLIS,
02600,Kampung Alor Merah,ARAU,PERLIS,
02600,Kampung Bakong (Arau),ARAU,PERLIS,
02600,Kampung Banat,ARAU,PERLIS,
02600,Kampung Batas Liku,ARAU,PERLIS,
02600,Kampung Belat Batu,ARAU,PERLIS,
02600,Kampung Belat Raja,ARAU,PERLIS,
02600,Kampung Belukar,ARAU,PERLIS,
02600,Kampung Bohor Mengkung,ARAU,PERLIS,
02600,Kampung Bohor Mentalun,ARAU,PERLIS,
02600,Kampung Changkat Jawi,ARAU,PERLIS,
02600,Kampung Changkat Kabu,ARAU,PERLIS,
02600,Kampung Chermai,ARAU,PERLIS,
02600,Kampung Guar Gajah,ARAU,PERLIS,
02600,Kampung Guring,ARAU,PERLIS,
02600,Kampung Hutan Kandis,ARAU,PERLIS,
02600,Kampung Jelempok,ARAU,PERLIS,
02600,Kampung Katong,ARAU,PERLIS,
02600,Kampung Kuala Tunggang,ARAU,PERLIS,
02600,Kampung Kubang Mat Tanggok,ARAU,PERLIS,
02600,Kampung Kubang Siput,ARAU,PERLIS,
02600,Kampung Padang Biak,ARAU,PERLIS,
02600,Kampung Padang Siding,ARAU,PERLIS,
02600,Kampung Padang Telela,ARAU,PERLIS,
02600,Kampung Paloh,ARAU,PERLIS,
02600,Kampung Pauh,ARAU,PERLIS,
02600,Kampung Pida 3 Lama,ARAU,PERLIS,
02600,Kampung Pulau Pichai,ARAU,PERLIS,
02600,Kampung Sena,ARAU,PERLIS,
02600,Kampung Stesen,ARAU,PERLIS,
02600,Kampung Tambun Tulang,ARAU,PERLIS,
02600,Kampung Telaga Haji Latif,ARAU,PERLIS,
02600,Kampung Telok,ARAU,PERLIS,
02600,Kampung Titi Besi,ARAU,PERLIS,
02600,Kampung Ulu Pauh,ARAU,PERLIS,
02600,Pauh,ARAU,PERLIS,
02600,Rani Estate,ARAU,PERLIS,
02600,Taman Desa Pauh,ARAU,PERLIS,
02600,Taman Pauh Indah,ARAU,PERLIS,
02600,Taman Seri Idaman,ARAU,PERLIS,
02600,Taman Seri Wangi,ARAU,PERLIS,
02600,Taman Sri Pauh,ARAU,PERLIS,
02600,Taman Utara Guar Sanji,ARAU,PERLIS,
02600,UiTM Arau,ARAU,PERLIS,
02607,Peti Surat,ARAU,PERLIS,
02609,Beg Berkunci,ARAU,PERLIS,
02700,Bohor Mali,SIMPANG AMPAT,PERLIS,
02700,Kampung Banir Tembus,SIMPANG AMPAT,PERLIS,
02700,Kampung Batas Lentang,SIMPANG AMPAT,PERLIS,
02700,Kampung Bendang Baru,SIMPANG AMPAT,PERLIS,
02700,Kampung Berjaya,SIMPANG AMPAT,PERLIS,
02700,Kampung Bohor Lalang,SIMPANG AMPAT,PERLIS,
02700,Kampung Bonggor Kudong,SIMPANG AMPAT,PERLIS,
02700,Kampung Bunga Mas,SIMPANG AMPAT,PERLIS,
02700,Kampung Chantek Bangun,SIMPANG AMPAT,PERLIS,
02700,Kampung Che Ok,SIMPANG AMPAT,PERLIS,
02700,Kampung Chemumar,SIMPANG AMPAT,PERLIS,
02700,Kampung Jawi Endol,SIMPANG AMPAT,PERLIS,
02700,Kampung Kenangan,SIMPANG AMPAT,PERLIS,
02700,Kampung Lat Seribu,SIMPANG AMPAT,PERLIS,
02700,Kampung Long Boh,SIMPANG AMPAT,PERLIS,
02700,Kampung Matang Kersek,SIMPANG AMPAT,PERLIS,
02700,Kampung Melintang,SIMPANG AMPAT,PERLIS,
02700,Kampung Mua,SIMPANG AMPAT,PERLIS,
02700,Kampung Padang Benta,SIMPANG AMPAT,PERLIS,
02700,Kampung Padang Petani,SIMPANG AMPAT,PERLIS,
02700,Kampung Pauh Tiga Beradek,SIMPANG AMPAT,PERLIS,
02700,Kampung Permatang Bongor,SIMPANG AMPAT,PERLIS,
02700,Kampung Permatang Limau Manis,SIMPANG AMPAT,PERLIS,
02700,Kampung Permatang Pauh,SIMPANG AMPAT,PERLIS,
02700,Kampung Pulau,SIMPANG AMPAT,PERLIS,
02700,Kampung Sematang Serdang,SIMPANG AMPAT,PERLIS,
02700,Kampung Serdang,SIMPANG AMPAT,PERLIS,
02700,Kampung Sungai Baru,SIMPANG AMPAT,PERLIS,
02700,Kampung Sungai Belati,SIMPANG AMPAT,PERLIS,
02700,Kampung Sungai Bugis,SIMPANG AMPAT,PERLIS,
02700,Kampung Sungai Padang,SIMPANG AMPAT,PERLIS,
02700,Kampung Tebuk,SIMPANG AMPAT,PERLIS,
02700,Kampung Titi Beratap,SIMPANG AMPAT,PERLIS,
02700,Kampung Tok Pulau,SIMPANG AMPAT,PERLIS,
02700,Simpang Ampat,SIMPANG AMPAT,PERLIS,
02700,Taman Cendera Wasih,SIMPANG AMPAT,PERLIS,
02700,Taman Pelangi,SIMPANG AMPAT,PERLIS,
02707,Peti Surat,SIMPANG AMPAT,PERLIS,
02709,Beg Berkunci,SIMPANG AMPAT,PERLIS,
02800,Kampung Kepala Batas Pauh,SIMPANG AMPAT,PERLIS,
02800,Kampung Kerbau Belaga,SIMPANG AMPAT,PERLIS,
02800,Kampung Matang Keriang,SIMPANG AMPAT,PERLIS,
02800,Kampung Padang Gelam,SIMPANG AMPAT,PERLIS,
02800,Kampung Padang Keria,SIMPANG AMPAT,PERLIS,
02800,Kampung Permatang Pelangu,SIMPANG AMPAT,PERLIS,
02800,Kampung Rama,SIMPANG AMPAT,PERLIS,
02800,Kampung Simpang Sanglang,SIMPANG AMPAT,PERLIS,
02800,Kampung Tanah Timbul,SIMPANG AMPAT,PERLIS,
05000,Jalan Istana Lama,ALOR SETAR,KEDAH,
05000,Jalan Kampung Baru,ALOR SETAR,KEDAH,
05000,Jalan Kanchut,ALOR SETAR,KEDAH,
05000,Jalan Kolam Air,ALOR SETAR,KEDAH,
05000,Jalan Kolam,ALOR SETAR,KEDAH,
05000,Jalan Kota,ALOR SETAR,KEDAH,
05000,Jalan Limbong Kapal,ALOR SETAR,KEDAH,
05000,Jalan Mahdali,ALOR SETAR,KEDAH,
05000,Jalan Mahsuri,ALOR SETAR,KEDAH,
05000,Jalan Malinja,ALOR SETAR,KEDAH,
05000,Jalan Market Cina,ALOR SETAR,KEDAH,
05000,Jalan Nagor,ALOR SETAR,KEDAH,
05000,Jalan Pekan China,ALOR SETAR,KEDAH,
05000,Jalan Pekan Melayu,ALOR SETAR,KEDAH,
05000,Jalan Pengkalan Kapal,ALOR SETAR,KEDAH,
05000,Jalan Penjara Lama,ALOR SETAR,KEDAH,
05000,Jalan Setia Jaya,ALOR SETAR,KEDAH,
05000,Jalan Stesyen,ALOR SETAR,KEDAH,
05000,Jalan Tunku Ibrahim,ALOR SETAR,KEDAH,
05000,Kompleks Jalan Raja,ALOR SETAR,KEDAH,
05000,Kuala Sanglang (Perlis),ALOR SETAR,KEDAH,
05000,Lorong Merah,ALOR SETAR,KEDAH,
05000,Lorong Padi,ALOR SETAR,KEDAH,
05000,Lorong Puteh,ALOR SETAR,KEDAH,
05000,Lorong Puyoh,ALOR SETAR,KEDAH,
05000,Lorong Setar,ALOR SETAR,KEDAH,
05000,Lorong Tangki,ALOR SETAR,KEDAH,
05000,Lorong Thean Kee,ALOR SETAR,KEDAH,
05000,Lorong Timur,ALOR SETAR,KEDAH,
05000,Menara MPKS,ALOR SETAR,KEDAH,
05000,Pekan Cina,ALOR SETAR,KEDAH,
05000,Pekan Melayu,ALOR SETAR,KEDAH,
05000,Pengkalan Kapal,ALOR SETAR,KEDAH,
05000,Wisma Darulaman,ALOR SETAR,KEDAH,
05000,Wisma Persekutuan,ALOR SETAR,KEDAH,
05000,Wisma PKNK,ALOR SETAR,KEDAH,
05050,Jalan Ampang Jajar,ALOR SETAR,KEDAH,
05050,Jalan Bunga Raya Hujung,ALOR SETAR,KEDAH,
05050,Jalan Bunga Raya,ALOR SETAR,KEDAH,
05050,Jalan Cahaya,ALOR SETAR,KEDAH,
05050,Jalan Inai,ALOR SETAR,KEDAH,
05050,Jalan Kilang Tebu,ALOR SETAR,KEDAH,
05050,Jalan Kota Tanah,ALOR SETAR,KEDAH,
05050,Jalan Pegawai,ALOR SETAR,KEDAH,
05050,Jalan Sultan Badlishah,ALOR SETAR,KEDAH,
05050,Jalan Teratai Jingga,ALOR SETAR,KEDAH,
05050,Kampung Benggali,ALOR SETAR,KEDAH,
05050,Kampung Dahlia,ALOR SETAR,KEDAH,
05050,Kampung Kastam,ALOR SETAR,KEDAH,
05050,Kampung Kilang Tebu,ALOR SETAR,KEDAH,
05050,Kampung Padang,ALOR SETAR,KEDAH,
05050,Kampung Peremba,ALOR SETAR,KEDAH,
05050,Kampung Piew,ALOR SETAR,KEDAH,
05050,Kampung Seberang Perak,ALOR SETAR,KEDAH,
05050,Komplek Perniagaan Sultan A.Hamid,ALOR SETAR,KEDAH,
05050,Lorong Air Puteh,ALOR SETAR,KEDAH,
05050,Lorong Bertam,ALOR SETAR,KEDAH,
05050,Lorong Bidara,ALOR SETAR,KEDAH,
05050,Lorong Chempaka,ALOR SETAR,KEDAH,
05050,Lorong Dahlia,ALOR SETAR,KEDAH,
05050,Lorong Hilir,ALOR SETAR,KEDAH,
05050,Lorong Kemuning,ALOR SETAR,KEDAH,
05050,Lorong Kenanga,ALOR SETAR,KEDAH,
05050,Lorong Melati,ALOR SETAR,KEDAH,
05050,Lorong Melor,ALOR SETAR,KEDAH,
05050,Lorong Nipah,ALOR SETAR,KEDAH,
05050,Lorong Nyior Setali,ALOR SETAR,KEDAH,
05050,Lorong Padang,ALOR SETAR,KEDAH,
05050,Lorong Peremba,ALOR SETAR,KEDAH,
05050,Lorong Peteri,ALOR SETAR,KEDAH,
05050,Lorong Rose,ALOR SETAR,KEDAH,
05050,Lorong Tongkang Yard,ALOR SETAR,KEDAH,
05050,Seberang Perak,ALOR SETAR,KEDAH,
05050,Taman Abdul Aziz,ALOR SETAR,KEDAH,
05050,Taman Air Puteh,ALOR SETAR,KEDAH,
05050,Taman Anggerik,ALOR SETAR,KEDAH,
05050,Taman Bahagia,ALOR SETAR,KEDAH,
05050,Taman Berjaya,ALOR SETAR,KEDAH,
05050,Taman Bunga Raya,ALOR SETAR,KEDAH,
05050,Taman Cemara,ALOR SETAR,KEDAH,
05050,Taman Datin Nurulkiah,ALOR SETAR,KEDAH,
05050,Taman Desa,ALOR SETAR,KEDAH,
05050,Taman Hartamas,ALOR SETAR,KEDAH,
05050,Taman Hujung Bunga Raya,ALOR SETAR,KEDAH,
05050,Taman Inai,ALOR SETAR,KEDAH,
05050,Taman Komuda,ALOR SETAR,KEDAH,
05050,Taman Lam Fong,ALOR SETAR,KEDAH,
05050,Taman Malik,ALOR SETAR,KEDAH,
05050,Taman Nurul Kiah,ALOR SETAR,KEDAH,
05050,Taman Nyior Setali,ALOR SETAR,KEDAH,
05050,Taman Purnama (1 & 2),ALOR SETAR,KEDAH,
05050,Taman Ria,ALOR SETAR,KEDAH,
05050,Taman Selamat,ALOR SETAR,KEDAH,
05050,Taman Seri Aman,ALOR SETAR,KEDAH,
05050,Taman Seri Ampang,ALOR SETAR,KEDAH,
05050,Taman Seri Bandar,ALOR SETAR,KEDAH,
05050,Taman Seri Indah,ALOR SETAR,KEDAH,
05050,Taman Seri Jaya,ALOR SETAR,KEDAH,
05050,Taman Seri Manis,ALOR SETAR,KEDAH,
05050,Taman Setia (A - D),ALOR SETAR,KEDAH,
05050,Taman Sinaran,ALOR SETAR,KEDAH,
05050,Taman Sultan Badlishah,ALOR SETAR,KEDAH,
05050,Taman Teratai Jingga,ALOR SETAR,KEDAH,
05050,Tongkang Yard,ALOR SETAR,KEDAH,
05100,Jalan Bakar Bata,ALOR SETAR,KEDAH,
05100,Jalan Kampung Perak,ALOR SETAR,KEDAH,
05100,Jalan Kampung Pisang,ALOR SETAR,KEDAH,
05100,Jalan Kolam Renang,ALOR SETAR,KEDAH,
05100,Jalan Loh Joh Huat,ALOR SETAR,KEDAH,
05100,Jalan Lumpur,ALOR SETAR,KEDAH,
05100,Jalan Mahkota,ALOR SETAR,KEDAH,
05100,Jalan Menanti,ALOR SETAR,KEDAH,
05100,Jalan Nuri,ALOR SETAR,KEDAH,
05100,Jalan Pintu Sepuluh,ALOR SETAR,KEDAH,
05100,Jalan Sekerat,ALOR SETAR,KEDAH,
05100,Jalan Serai,ALOR SETAR,KEDAH,
05100,Jalan Stadium,ALOR SETAR,KEDAH,
05100,Jalan Tambang Badak,ALOR SETAR,KEDAH,
05100,Jalan Telok Sena,ALOR SETAR,KEDAH,
05100,Jalan Tengah,ALOR SETAR,KEDAH,
05100,Jalan Tengku Habsah,ALOR SETAR,KEDAH,
05100,Jalan Terang,ALOR SETAR,KEDAH,
05100,Jalan Tunku Abdul Halim,ALOR SETAR,KEDAH,
05100,Jalan Yakin,ALOR SETAR,KEDAH,
05100,Kampung Belakang Stadium,ALOR SETAR,KEDAH,
05100,Lebuhraya Darulaman,ALOR SETAR,KEDAH,
05100,Lorong Asap,ALOR SETAR,KEDAH,
05100,Lorong Balai Jam,ALOR SETAR,KEDAH,
05100,Lorong Bayan,ALOR SETAR,KEDAH,
05100,Lorong Delima,ALOR SETAR,KEDAH,
05100,Lorong Joo Huat,ALOR SETAR,KEDAH,
05100,Lorong Kampung Pisang,ALOR SETAR,KEDAH,
05100,Lorong Kelompang,ALOR SETAR,KEDAH,
05100,Lorong Liku,ALOR SETAR,KEDAH,
05100,Lorong Mahdali,ALOR SETAR,KEDAH,
05100,Lorong Mahkota,ALOR SETAR,KEDAH,
05100,Lorong Nuri,ALOR SETAR,KEDAH,
05100,Lorong Pekaka,ALOR SETAR,KEDAH,
05100,Lorong Peringgi,ALOR SETAR,KEDAH,
05100,Lorong Pipit,ALOR SETAR,KEDAH,
05100,Lorong Rambang,ALOR SETAR,KEDAH,
05100,Lorong Seberang Perak,ALOR SETAR,KEDAH,
05100,Lorong Sena,ALOR SETAR,KEDAH,
05100,Lorong Serai,ALOR SETAR,KEDAH,
05100,Lorong Sukaramai,ALOR SETAR,KEDAH,
05100,Lorong Sungai,ALOR SETAR,KEDAH,
05100,Lorong Tengah,ALOR SETAR,KEDAH,
05100,Lorong Terang,ALOR SETAR,KEDAH,
05100,Lorong Titi Siam,ALOR SETAR,KEDAH,
05100,Lorong Watt Siam,ALOR SETAR,KEDAH,
05100,Sempadan Sungai Anak Bukit,ALOR SETAR,KEDAH,
05100,Taman Alor Malai,ALOR SETAR,KEDAH,
05100,Taman Darulaman,ALOR SETAR,KEDAH,
05100,Taman Habsah,ALOR SETAR,KEDAH,
05100,Taman Jaya Kami,ALOR SETAR,KEDAH,
05100,Taman Loh Joo Huat,ALOR SETAR,KEDAH,
05100,Taman Mahkota,ALOR SETAR,KEDAH,
05100,Taman Seri Idaman,ALOR SETAR,KEDAH,
05100,Taman Stadium,ALOR SETAR,KEDAH,
05100,Taman Tunku Majid,ALOR SETAR,KEDAH,
05150,Alor Melintang Anak,ALOR SETAR,KEDAH,
05150,Alor Melintang Gunung,ALOR SETAR,KEDAH,
05150,Bangunan Asas Jaya,ALOR SETAR,KEDAH,
05150,Flat Tok Batin,ALOR SETAR,KEDAH,
05150,Gunung Sali,ALOR SETAR,KEDAH,
05150,Jalan Emas,ALOR SETAR,KEDAH,
05150,Jalan Gangsa,ALOR SETAR,KEDAH,
05150,Jalan Kampung Berjaya,ALOR SETAR,KEDAH,
05150,Jalan Lengkongan Barat,ALOR SETAR,KEDAH,
05150,Jalan Pendidikan,ALOR SETAR,KEDAH,
05150,Jalan Perak,ALOR SETAR,KEDAH,
05150,Jalan Putera,ALOR SETAR,KEDAH,
05150,Jalan Putih,ALOR SETAR,KEDAH,
05150,Jalan Seberang Putera Kanan,ALOR SETAR,KEDAH,
05150,Jalan Seberang Putera Kiri,ALOR SETAR,KEDAH,
